GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000188672	1	25688740	25756683	30	19	54850040	4.9622	3.4844e-07	RHCE
ENSG00000204178	1	25757388	25826700	35	26	54850040	6.0372	7.8406e-10	TMEM57
ENSG00000157978	1	25870071	25895377	9	6	54850040	3.5438	0.00019718	LDLRAP1
ENSG00000117643	1	25943959	26112698	85	62	54850040	7.8821	1.6098e-15	MAN1C1
ENSG00000162430	1	26126667	26144713	12	7	54850040	3.3599	0.00038992	SEPN1
ENSG00000255054	1	26137961	26150235	4	2	54850040	2.7231	0.0032336	RP1-317E23.6
ENSG00000117640	1	26145131	26159432	8	6	54850040	3.677	0.00011801	MTFR1L
ENSG00000127423	1	26158414	26185903	10	6	54850040	3.4904	0.00024119	AUNIP
ENSG00000182749	1	26187701	26197744	1	1	54850040	1.4431	0.074502	PAQR7
ENSG00000117632	1	26210672	26233482	8	6	54850040	4.2411	1.1122e-05	STMN1
ENSG00000158006	1	26286258	26324648	21	14	54850040	4.3632	6.4081e-06	PAFAH2
ENSG00000158008	1	26346375	26362955	8	6	54850040	3.5871	0.0001672	EXTL1
ENSG00000158014	1	26363743	26372624	9	6	54850040	3.7548	8.6727e-05	SLC30A2
ENSG00000158022	1	26377795	26394927	10	6	54850040	3.5934	0.00016319	TRIM63
ENSG00000175087	1	26437664	26452034	4	2	54850040	2.5741	0.0050256	PDIK1L
ENSG00000197245	1	26485511	26489119	2	1	54850040	2.1548	0.015587	FAM110D
ENSG00000142675	1	26503894	26516377	4	2	54850040	3.3303	0.00043374	CNKSR1
ENSG00000188782	1	26517052	26529459	2	1	54850040	3.5624	0.00018373	CATSPER4
ENSG00000130695	1	26560691	26605299	12	8	54850040	4.5913	2.2022e-06	CEP85
ENSG00000158062	1	26607819	26644854	10	7	54850040	4.1839	1.4329e-05	UBXN11
ENSG00000169442	1	26644448	26647014	1	1	54850040	1.2984	0.097067	CD52
ENSG00000176092	1	26648350	26680621	12	8	54850040	4.3278	7.5317e-06	AIM1L
ENSG00000176083	1	26688125	26701013	2	1	54850040	2.4274	0.0076033	ZNF683
ENSG00000131914	1	26737269	26756213	7	5	54850040	3.1473	0.00082407	LIN28A
ENSG00000117682	1	26758773	26797785	16	11	54850040	5.1596	1.2375e-07	DHDDS
ENSG00000198830	1	26798941	26802463	2	1	54850040	2.2755	0.011437	HMGN2
ENSG00000117676	1	26856252	26901521	21	14	54850040	5.3031	5.6938e-08	RPS6KA1
ENSG00000117713	1	27022524	27108595	24	19	54850040	5.4496	2.5235e-08	ARID1A
ENSG00000060642	1	27113963	27124889	6	4	54850040	3.0424	0.0011734	PIGV
ENSG00000204160	1	27153201	27184093	18	12	54850040	4.4926	3.5179e-06	ZDHHC18
ENSG00000142751	1	27202624	27216788	3	2	54850040	3.5178	0.00021753	GPN2
ENSG00000198746	1	27216979	27226957	7	5	54850040	3.3428	0.00041472	GPATCH3
ENSG00000090273	1	27226729	27273353	26	14	54850040	3.5739	0.00017582	NUDC
ENSG00000175707	1	27276053	27286897	9	5	54850040	2.7841	0.002684	C1orf172
ENSG00000253368	1	27320198	27327389	4	2	54850040	2.213	0.013447	TRNP1
ENSG00000158246	1	27331511	27339327	4	2	54850040	3.6746	0.00011912	FAM46B
ENSG00000090020	1	27425306	27493472	39	28	54850040	6.2052	2.7307e-10	SLC9A1
ENSG00000142784	1	27561007	27635110	25	18	54850040	5.3567	4.2384e-08	WDTC1
ENSG00000186501	1	27648651	27662891	3	2	54850040	3.3704	0.00037534	TMEM222
ENSG00000142765	1	27668513	27680421	15	5	54850040	2.4172	0.0078205	SYTL1
ENSG00000142733	1	27681675	27693383	3	2	54850040	2.9523	0.001577	MAP3K6
ENSG00000142748	1	27695603	27701315	4	2	54850040	3.1689	0.00076517	FCN3
ENSG00000181773	1	27719148	27722318	3	2	54850040	2.3928	0.0083604	GPR3
ENSG00000158195	1	27730730	27816669	26	19	54850040	5.4642	2.3245e-08	WASF2
ENSG00000126705	1	27860546	27930942	26	20	54850040	5.2696	6.8348e-08	AHDC1
ENSG00000000938	1	27938575	27961788	8	6	54850040	4.4678	3.9509e-06	FGR
ENSG00000126709	1	27992572	27998729	1	1	54850040	1.3106	0.095004	IFI6
ENSG00000009780	1	28052490	28089633	12	8	54850040	4.3649	6.3583e-06	FAM76A
ENSG00000117758	1	28099694	28150963	18	13	54850040	5.1866	1.0707e-07	STX12
ENSG00000117751	1	28157289	28178187	6	4	54850040	2.9388	0.0016476	PPP1R8
ENSG00000130775	1	28199055	28213196	6	4	54850040	4.5011	3.3806e-06	THEMIS2
ENSG00000117748	1	28218035	28241257	10	7	54850040	6.673	1.2529e-11	RPA2
ENSG00000130768	1	28261504	28285668	13	10	54850040	4.5774	2.3536e-06	SMPDL3B
ENSG00000158156	1	28285973	28294607	6	3	54850040	2.9492	0.001593	XKR8
ENSG00000158161	1	28296855	28415207	65	16	54850040	3.2594	0.00055833	EYA3
ENSG00000169403	1	28473677	28520447	16	10	54850040	3.784	7.7168e-05	PTAFR
ENSG00000126698	1	28525967	28559536	25	13	54850040	3.8915	4.9807e-05	DNAJC8
ENSG00000130770	1	28562620	28573417	2	1	54850040	1.6501	0.04946	ATPIF1
ENSG00000130766	1	28586038	28609002	28	7	54850040	3.2222	0.00063609	SESN2
ENSG00000130772	1	28655513	28662476	3	2	54850040	2.3215	0.010131	MED18
ENSG00000204138	1	28696114	28826881	266	6	54850040	2.9298	0.0016957	PHACTR4
ENSG00000180198	1	28832455	28865812	48	7	54850040	3.5212	0.00021478	RCC1
ENSG00000180098	1	28879597	28905051	32	4	54850040	2.8383	0.0022678	TRNAU1AP
ENSG00000120656	1	28915835	28969597	55	8	54850040	2.3397	0.0096484	TAF12
ENSG00000188060	1	28918712	28921955	4	2	54850040	2.0705	0.019201	RAB42
ENSG00000162419	1	28995244	29045865	27	17	54850040	4.2494	1.0717e-05	GMEB1
ENSG00000198492	1	29063133	29096287	16	9	54850040	3.7378	9.2832e-05	YTHDF2
ENSG00000116329	1	29138654	29190208	26	12	54850040	3.5173	0.00021798	OPRD1
ENSG00000159023	1	29213603	29446553	97	62	54850040	7.8327	2.387e-15	EPB41
ENSG00000253304	1	29445940	29450447	4	2	54850040	3.0489	0.0011484	TMEM200B
ENSG00000116350	1	29474255	29508499	18	13	54850040	5.5104	1.7898e-08	SRSF4
ENSG00000116353	1	29519385	29557454	29	6	54850040	2.3928	0.0083603	MECR
ENSG00000060656	1	29563028	29653325	45	31	54850040	6.3211	1.2983e-10	PTPRU
ENSG00000162510	1	31184124	31196434	6	4	54850040	2.9399	0.0016415	MATN1
ENSG00000162511	1	31205316	31230667	9	5	54850040	2.9766	0.0014572	LAPTM5
ENSG00000162512	1	31342314	31381608	12	9	54850040	5.3593	4.1761e-08	SDC3
ENSG00000134644	1	31404353	31538838	48	35	54850040	7.4549	4.4964e-14	PUM1
ENSG00000084628	1	31652592	31712401	28	22	54850040	6.5643	2.6131e-11	NKAIN1
ENSG00000060688	1	31732417	31769662	8	5	54850040	3.3037	0.00047713	SNRNP40
ENSG00000121766	1	31769842	31837783	27	21	54850040	6.8275	4.3209e-12	ZCCHC17
ENSG00000121769	1	31838472	31849697	10	6	54850040	3.6366	0.00013812	FABP3
ENSG00000168528	1	31882412	31907525	16	11	54850040	4.1448	1.7003e-05	SERINC2
ENSG00000142910	1	32042116	32053288	7	5	54850040	3.1452	0.00082982	TINAGL1
ENSG00000121764	1	32083287	32098119	3	2	54850040	1.9543	0.025335	HCRTR1
ENSG00000162517	1	32095463	32110497	3	2	54850040	3.5802	0.00017166	PEF1
ENSG00000084636	1	32117848	32169920	28	17	54850040	4.6206	1.9133e-06	COL16A1
ENSG00000121753	1	32192718	32230494	19	13	54850040	5.555	1.3878e-08	BAI2
ENSG00000134668	1	32256023	32281652	25	5	54850040	2.7282	0.0031838	SPOCD1
ENSG00000184007	1	32372022	32410457	36	11	54850040	2.8156	0.0024342	PTP4A2
ENSG00000121774	1	32479430	32526451	19	12	54850040	4.6172	1.9445e-06	KHDRBS1
ENSG00000121775	1	32537632	32568467	26	18	54850040	4.9711	3.3294e-07	TMEM39B
ENSG00000025800	1	32573639	32642169	34	22	54850040	5.9956	1.0138e-09	KPNA6
ENSG00000084652	1	32645287	32663886	9	5	54850040	3.2866	0.00050696	TXLNA
ENSG00000160050	1	32665987	32670988	1	1	54850040	1.798	0.036089	CCDC28B
ENSG00000160051	1	32671236	32674288	1	1	54850040	4.2178	1.2337e-05	IQCC
ENSG00000222046	1	32674695	32681797	6	4	54850040	3.39	0.00034947	DCDC2B
ENSG00000160055	1	32680073	32687972	4	2	54850040	2.4378	0.007389	TMEM234
ENSG00000084623	1	32687529	32697205	3	2	54850040	2.0819	0.018677	EIF3I
ENSG00000183615	1	32712834	32714457	3	2	54850040	3.339	0.00042042	FAM167B
ENSG00000182866	1	32716840	32751766	25	17	54850040	5.161	1.2281e-07	LCK
ENSG00000116478	1	32757687	32799236	15	11	54850040	5.1281	1.4634e-07	HDAC1
ENSG00000175130	1	32799433	32801980	1	1	54850040	1.458	0.072424	MARCKSL1
ENSG00000162526	1	32817122	32829913	11	8	54850040	3.9672	3.6366e-05	TSSK3
ENSG00000225828	1	32826871	32829879	2	1	54850040	2.3047	0.010592	FAM229A
ENSG00000160058	1	32830704	32860332	12	9	54850040	4.522	3.0632e-06	BSDC1
ENSG00000254553	1	32930658	33066393	108	13	54850040	2.5629	0.0051896	RP1-27O5.3
ENSG00000273274	1	32930670	32962287	11	7	54850040	4.1994	1.3384e-05	ZBTB8B
ENSG00000160062	1	33005028	33071540	59	7	54850040	2.3082	0.010495	ZBTB8A
ENSG00000176261	1	33065773	33116504	29	13	54850040	3.5487	0.0001936	ZBTB8OS
ENSG00000162521	1	33116743	33151812	25	11	54850040	3.7017	0.00010706	RBBP4
ENSG00000162520	1	33145507	33169197	20	9	54850040	3.3777	0.00036543	SYNC
ENSG00000162522	1	33207486	33240571	16	10	54850040	4.1863	1.4174e-05	KIAA1522
ENSG00000134684	1	33240840	33283754	19	13	54850040	4.8493	6.1936e-07	YARS
ENSG00000116497	1	33282368	33324476	17	12	54850040	5.3405	4.6332e-08	S100PBP
ENSG00000160097	1	33327869	33338083	3	2	54850040	3.1806	0.00073475	FNDC5
ENSG00000121905	1	33351595	33364042	4	2	54850040	2.863	0.002098	HPCA
ENSG00000116514	1	33402046	33430286	9	6	54850040	4.0586	2.4683e-05	RNF19B
ENSG00000004455	1	33473585	33546597	22	15	54850040	4.7345	1.0978e-06	AK2
ENSG00000142920	1	33546705	33586131	13	6	54850040	3.1717	0.00075763	ADC
ENSG00000116525	1	33611003	33647660	27	12	54850040	3.7371	9.3084e-05	TRIM62
ENSG00000160094	1	33722146	33766320	12	9	54850040	4.2441	1.0975e-05	ZNF362
ENSG00000184389	1	33772367	33786699	7	5	54850040	4.2582	1.0303e-05	A3GALT2
ENSG00000134686	1	33789224	33896653	37	24	54850040	4.9153	4.4315e-07	PHC2
ENSG00000121903	1	33938246	33962107	3	2	54850040	1.9605	0.024967	ZSCAN20
ENSG00000121904	1	33979609	34631443	363	129	54850040	7.504	3.0961e-14	CSMD2
ENSG00000176256	1	34326076	34330392	4	2	54850040	3.2292	0.00062065	HMGB4
ENSG00000142698	1	34632484	34684732	23	15	54850040	5.0641	2.0517e-07	C1orf94
ENSG00000163866	1	35178338	35325417	101	54	54850040	6.3948	8.0373e-11	SMIM12
ENSG00000189280	1	35220648	35224113	1	1	54850040	1.3584	0.087169	GJB5
ENSG00000189433	1	35225342	35229325	4	2	54850040	3.048	0.0011518	GJB4
ENSG00000188910	1	35246790	35251970	3	2	54850040	2.3102	0.010438	GJB3
ENSG00000116544	1	35331037	35395186	37	21	54850040	5.1182	1.5427e-07	DLGAP3
ENSG00000271741	1	35447134	35497342	14	11	54850040	4.6341	1.7925e-06	RP11-244H3.4
ENSG00000243749	1	35447136	35450954	1	1	54850040	1.3022	0.09643	ZMYM6NB
ENSG00000163867	1	35449523	35497569	13	10	54850040	4.5601	2.557e-06	ZMYM6
ENSG00000197056	1	35525387	35581460	22	15	54850040	4.858	5.9301e-07	ZMYM1
ENSG00000116560	1	35641979	35658749	5	3	54850040	2.9698	0.0014899	SFPQ
ENSG00000146463	1	35734568	35887659	58	33	54850040	5.3667	4.0092e-08	ZMYM4
ENSG00000142687	1	35899091	36023551	30	20	54850040	6.2616	1.9053e-10	KIAA0319L
ENSG00000020129	1	36023074	36032875	6	4	54850040	3.4827	0.00024816	NCDN
ENSG00000116819	1	36038971	36060929	6	3	54850040	2.5597	0.0052376	TFAP2E
ENSG00000126067	1	36067185	36107445	13	9	54850040	4.9163	4.4087e-07	PSMB2
ENSG00000142686	1	36179476	36185073	4	2	54850040	1.7843	0.037188	C1orf216
ENSG00000092853	1	36185819	36235568	32	9	54850040	2.524	0.0058011	CLSPN
ENSG00000134698	1	36273773	36323491	35	7	54850040	2.6408	0.0041351	AGO4
ENSG00000092847	1	36335409	36395211	28	12	54850040	3.8917	4.978e-05	AGO1
ENSG00000126070	1	36396319	36538101	80	19	54850040	3.5007	0.00023202	AGO3
ENSG00000116863	1	36554476	36559533	5	3	54850040	2.8747	0.0020224	ADPRHL2
ENSG00000171812	1	36560837	36590821	21	11	54850040	3.2507	0.00057565	COL8A2
ENSG00000054116	1	36602173	36615098	8	5	54850040	4.3114	8.1111e-06	TRAPPC3
ENSG00000116871	1	36621180	36646450	11	7	54850040	3.4508	0.00027949	MAP7D1
ENSG00000054118	1	36690017	36770958	38	24	54850040	5.7905	3.5092e-09	THRAP3
ENSG00000214193	1	36771988	36790484	15	9	54850040	4.7626	9.5563e-07	SH3D21
ENSG00000142694	1	36787632	36789755	3	2	54850040	2.8516	0.0021751	EVA1B
ENSG00000116883	1	36789335	36794822	5	3	54850040	2.9344	0.0016712	RP11-268J15.5
ENSG00000196182	1	36805225	36851497	38	13	54850040	3.8645	5.5655e-05	STK40
ENSG00000181817	1	36856839	36863493	4	2	54850040	2.8535	0.0021624	LSM10
ENSG00000116885	1	36881428	36916086	10	7	54850040	4.6095	2.0179e-06	OSCP1
ENSG00000116898	1	36921319	36930038	2	1	54850040	1.8336	0.033357	MRPS15
ENSG00000119535	1	36931644	36948879	9	6	54850040	3.4604	0.0002697	CSF3R
ENSG00000163873	1	37261128	37499730	108	78	54850040	7.8017	3.0531e-15	GRIK3
ENSG00000163874	1	37940153	37949980	2	1	54850040	1.9425	0.026036	ZC3H12A
ENSG00000163875	1	37958176	37980375	9	6	54850040	4.0579	2.4756e-05	MEAF6
ENSG00000163877	1	38000050	38019903	11	5	54850040	2.5619	0.0052051	SNIP1
ENSG00000163879	1	38022520	38032458	11	7	54850040	4.1391	1.7437e-05	DNALI1
ENSG00000134697	1	38032417	38061536	15	10	54850040	3.9659	3.6565e-05	GNL2
ENSG00000169218	1	38076951	38100595	5	3	54850040	3.3781	0.00036497	RSPO1
ENSG00000116922	1	38147242	38157914	6	4	54850040	4.6513	1.649e-06	C1orf109
ENSG00000134690	1	38158090	38175391	6	4	54850040	4.4789	3.7507e-06	CDCA8
ENSG00000183317	1	38179552	38230805	46	14	54850040	3.3685	0.00037784	EPHA10
ENSG00000185090	1	38259474	38266809	1	1	54850040	1.4397	0.074977	MANEAL
ENSG00000196449	1	38268616	38273857	3	2	54850040	2.8717	0.0020412	YRDC
ENSG00000197982	1	38272651	38275126	1	1	54850040	1.5331	0.062621	C1orf122
ENSG00000188786	1	38275239	38325292	9	6	54850040	3.7348	9.392e-05	MTF1
ENSG00000204084	1	38326369	38412729	47	27	54850040	5.5627	1.3279e-08	INPP5B
ENSG00000183431	1	38422647	38456593	13	9	54850040	4.9486	3.7377e-07	SF3A3
ENSG00000183386	1	38462442	38471278	4	2	54850040	2.6699	0.0037939	FHL3
ENSG00000183520	1	38474930	38490496	9	6	54850040	3.7333	9.4486e-05	UTP11L
ENSG00000116954	1	39303870	39325495	12	8	54850040	4.8808	5.284e-07	RRAGC
ENSG00000214114	1	39328636	39347289	16	9	54850040	4.6629	1.5593e-06	MYCBP
ENSG00000131233	1	39330175	39347289	15	9	54850040	4.269	9.8181e-06	GJA9
ENSG00000158315	1	39351479	39407471	36	18	54850040	4.7751	8.9823e-07	RHBDL2
ENSG00000174574	1	39456895	39471731	5	3	54850040	3.7529	8.7405e-05	AKIRIN1
ENSG00000168653	1	39491990	39500308	1	1	54850040	1.4074	0.079649	NDUFS5
ENSG00000127603	1	39546988	39952849	190	76	54850040	6.1095	4.997e-10	MACF1
ENSG00000255103	1	39876151	39882154	2	1	54850040	1.9472	0.025753	KIAA0754
ENSG00000183682	1	39957318	39991607	19	12	54850040	4.5702	2.4365e-06	BMP8A
ENSG00000090621	1	40026488	40042462	9	6	54850040	4.5805	2.3188e-06	PABPC4
ENSG00000163909	1	40089825	40105617	8	4	54850040	3.4949	0.00023715	HEYL
ENSG00000116981	1	40124793	40137710	7	4	54850040	2.5094	0.0060476	NT5C1A
ENSG00000116983	1	40144320	40157361	5	3	54850040	2.9656	0.0015105	HPCAL4
ENSG00000084072	1	40157854	40229586	67	11	54850040	3.0474	0.0011542	PPIE
ENSG00000116985	1	40222854	40254533	33	8	54850040	3.419	0.00031421	BMP8B
ENSG00000198754	1	40235195	40237020	1	1	54850040	1.3449	0.089326	OXCT2
ENSG00000043514	1	40306723	40349183	79	10	54850040	2.7968	0.0025802	TRIT1
ENSG00000116990	1	40361098	40367928	11	6	54850040	2.9742	0.0014689	MYCL
ENSG00000168389	1	40420802	40435638	15	6	54850040	2.9362	0.0016612	MFSD2A
ENSG00000131236	1	40505905	40538321	14	10	54850040	5.0077	2.7545e-07	CAP1
ENSG00000131238	1	40538379	40563375	7	5	54850040	3.5146	0.0002202	PPT1
ENSG00000117000	1	40627045	40706593	28	20	54850040	6.2903	1.5846e-10	RLF
ENSG00000188800	1	40711619	40717363	4	2	54850040	2.8662	0.0020774	TMCO2
ENSG00000084073	1	40723779	40759856	21	13	54850040	4.5403	2.8085e-06	ZMPSTE24
ENSG00000049089	1	40766159	40783488	19	8	54850040	3.1487	0.00081999	COL9A2
ENSG00000084070	1	40810522	40888998	33	13	54850040	3.1778	0.00074198	SMAP2
ENSG00000187801	1	40915774	40929390	13	6	54850040	3.5425	0.00019819	ZFP69B
ENSG00000187815	1	40942887	40962015	7	5	54850040	3.5286	0.00020886	ZFP69
ENSG00000164002	1	40974413	40982228	4	2	54850040	2.6484	0.0040437	EXO5
ENSG00000117010	1	40997233	41013841	3	2	54850040	2.5593	0.0052436	ZNF684
ENSG00000117016	1	41086351	41131329	26	16	54850040	4.2227	1.2072e-05	RIMS3
ENSG00000066136	1	41157320	41237275	31	21	54850040	5.1065	1.6405e-07	NFYC
ENSG00000117013	1	41249684	41306124	24	18	54850040	5.9351	1.4682e-09	KCNQ4
ENSG00000179862	1	41326729	41328018	1	1	54850040	1.4882	0.068344	CITED4
ENSG00000171793	1	41445007	41478235	20	13	54850040	5.1409	1.3673e-07	CTPS1
ENSG00000171790	1	41481269	41488909	4	2	54850040	2.158	0.015462	SLFNL1
ENSG00000010803	1	41492872	41707826	74	45	54850040	6.1461	3.9716e-10	SCMH1
ENSG00000204060	1	41827594	41849262	5	3	54850040	3.4092	0.00032578	FOXO6
ENSG00000127129	1	41944446	41950344	5	2	54850040	1.6573	0.048728	EDN2
ENSG00000127124	1	41972036	42501596	219	122	54850040	7.6995	6.8279e-15	HIVEP3
ENSG00000044012	1	42619092	42621495	2	1	54850040	1.8511	0.032081	GUCA2B
ENSG00000197273	1	42628362	42630389	1	1	54850040	1.5211	0.064121	GUCA2A
ENSG00000198815	1	42642210	42801548	66	40	54850040	5.7702	3.9587e-09	FOXJ3
ENSG00000177181	1	42846466	42888249	18	13	54850040	4.9653	3.4299e-07	RIMKLA
ENSG00000066185	1	42896000	42921938	13	9	54850040	5.6794	6.7567e-09	ZMYND12
ENSG00000127125	1	42921788	42939056	3	2	54850040	2.7871	0.0026591	PPCS
ENSG00000186409	1	42929001	43120335	75	37	54850040	4.7317	1.1131e-06	CCDC30
ENSG00000171960	1	43124096	43142429	3	1	54850040	2.0482	0.020272	PPIH
ENSG00000065978	1	43148098	43168020	12	8	54850040	3.2848	0.00051023	YBX1
ENSG00000164007	1	43198764	43205925	8	3	54850040	2.8156	0.0024345	CLDN19
ENSG00000117385	1	43212006	43232755	19	4	54850040	2.5084	0.0060639	LEPRE1
ENSG00000164008	1	43232940	43263968	34	7	54850040	3.5412	0.00019914	C1orf50
ENSG00000177868	1	43272723	43282954	15	6	54850040	3.9968	3.2107e-05	CCDC23
ENSG00000164010	1	43282795	43310660	18	5	54850040	3.7642	8.3556e-05	ERMAP
ENSG00000164011	1	43312280	43318148	3	2	54850040	2.9763	0.0014588	ZNF691
ENSG00000117394	1	43391052	43424530	12	8	54850040	3.5673	0.00018036	SLC2A1
ENSG00000186973	1	43610824	43622067	7	3	54850040	2.9774	0.0014537	FAM183A
ENSG00000117395	1	43629846	43736607	48	14	54850040	3.3966	0.00034119	EBNA1BP2
ENSG00000243710	1	43637820	43720029	42	13	54850040	3.451	0.00027926	WDR65
ENSG00000179178	1	43735665	43739673	5	3	54850040	3.3162	0.00045619	TMEM125
ENSG00000066056	1	43766664	43788779	10	7	54850040	3.9436	4.0138e-05	TIE1
ENSG00000117400	1	43803478	43818443	10	7	54850040	4.8176	7.2644e-07	MPL
ENSG00000117399	1	43824626	43828874	2	1	54850040	2.6389	0.0041589	CDC20
ENSG00000066322	1	43829068	43833696	1	1	54850040	2.3439	0.0095414	ELOVL1
ENSG00000198198	1	43855553	43918321	23	18	54850040	6.7345	8.2226e-12	SZT2
ENSG00000178922	1	43916824	43919660	1	1	54850040	1.4782	0.069671	HYI
ENSG00000142949	1	43990858	44089343	95	11	54850040	2.3806	0.0086423	PTPRF
ENSG00000066135	1	44115829	44171186	19	11	54850040	4.1919	1.3832e-05	KDM4A
ENSG00000126091	1	44171495	44396831	135	17	54850040	2.6623	0.0038806	ST3GAL3
ENSG00000117407	1	44398992	44402913	1	1	54850040	1.2853	0.099341	ARTN
ENSG00000117408	1	44412611	44433694	5	2	54850040	1.9452	0.025878	IPO13
ENSG00000132768	1	44435672	44439041	1	1	54850040	1.6406	0.050445	DPH2
ENSG00000117410	1	44440159	44443967	2	1	54850040	2.9267	0.0017128	ATP6V0B
ENSG00000117411	1	44444615	44456840	9	6	54850040	3.482	0.00024883	B4GALT2
ENSG00000159214	1	44457031	44462200	5	3	54850040	2.5886	0.0048187	CCDC24
ENSG00000196517	1	44457172	44497139	20	10	54850040	3.3889	0.00035093	SLC6A9
ENSG00000171872	1	44584522	44600812	12	7	54850040	3.8972	4.866e-05	KLF17
ENSG00000178028	1	44679127	44686353	2	1	54850040	2.7806	0.0027131	DMAP1
ENSG00000117419	1	44686742	44820932	53	19	54850040	3.9629	3.7019e-05	ERI3
ENSG00000187147	1	44870866	45117396	160	57	54850040	4.7762	8.93e-07	RNF220
ENSG00000126106	1	45100910	45140227	19	15	54850040	5.2891	6.1444e-08	TMEM53
ENSG00000198520	1	45140364	45191263	36	23	54850040	5.5375	1.5344e-08	C1orf228
ENSG00000142945	1	45205490	45233439	12	9	54850040	5.2767	6.5767e-08	KIF2C
ENSG00000142937	1	45240923	45244451	3	2	54850040	2.9247	0.0017241	RPS8
ENSG00000142959	1	45249257	45253377	2	1	54850040	2.5443	0.0054744	BEST4
ENSG00000173846	1	45265897	45271662	2	1	54850040	2.8149	0.0024397	PLK3
ENSG00000188396	1	45271585	45272957	1	1	54850040	2.1847	0.014454	TCTEX1D4
ENSG00000222009	1	45274154	45281257	4	2	54850040	3.6808	0.00011625	BTBD19
ENSG00000117425	1	45285516	45308735	19	13	54850040	4.6069	2.0437e-06	PTCH2
ENSG00000070785	1	45316450	45452282	63	36	54850040	5.5835	1.1787e-08	EIF2B3
ENSG00000126107	1	45468212	45477001	5	3	54850040	2.8497	0.0021883	HECTD3
ENSG00000126088	1	45477819	45481247	1	1	54850040	1.6222	0.052382	UROD
ENSG00000162415	1	45482071	45771881	169	23	54850040	2.9672	0.0015024	ZSWIM5
ENSG00000132781	1	45794835	45806142	8	5	54850040	3.0069	0.0013198	MUTYH
ENSG00000132773	1	45805342	45809647	4	2	54850040	2.6226	0.0043629	TOE1
ENSG00000070759	1	45809555	45956872	55	33	54850040	6.2753	1.7446e-10	TESK2
ENSG00000236624	1	45959538	45965751	3	2	54850040	3.1368	0.00085388	CCDC163P
ENSG00000132763	1	45965725	45976739	5	3	54850040	3.2349	0.00060851	MMACHC
ENSG00000117450	1	45976708	45988719	4	2	54850040	3.5868	0.00016741	PRDX1
ENSG00000117448	1	46016215	46035721	7	5	54850040	3.3853	0.00035556	AKR1A1
ENSG00000132780	1	46049518	46084566	21	15	54850040	5.6886	6.4061e-09	NASP
ENSG00000159588	1	46085716	46089729	1	1	54850040	2.3054	0.010571	CCDC17
ENSG00000159592	1	46092976	46153785	26	19	54850040	5.3611	4.1359e-08	GPBP1L1
ENSG00000159596	1	46152886	46160115	1	1	54850040	1.727	0.042082	TMEM69
ENSG00000197429	1	46159996	46216322	15	11	54850040	5.2817	6.3994e-08	IPP
ENSG00000086015	1	46252659	46501796	208	17	54850040	2.4814	0.0065429	MAST2
ENSG00000117461	1	46505812	46642160	111	16	54850040	2.8241	0.0023708	PIK3R3
ENSG00000117472	1	46640745	46651630	4	2	54850040	2.6988	0.0034798	TSPAN1
ENSG00000085998	1	46654354	46685977	15	11	54850040	5.2332	8.3279e-08	POMGNT1
ENSG00000171357	1	46669006	46686933	8	6	54850040	4.0268	2.8274e-05	LURAP1
ENSG00000085999	1	46713360	46744145	5	3	54850040	2.9253	0.0017204	RAD54L
ENSG00000132128	1	46726868	46769280	8	6	54850040	3.7103	0.00010353	LRRC41
ENSG00000173660	1	46769303	46782448	3	2	54850040	3.2443	0.00058863	UQCRH
ENSG00000117481	1	46805849	46830824	9	6	54850040	3.5872	0.00016714	NSUN4
ENSG00000117480	1	46859937	46879520	8	5	54850040	4.1038	2.0317e-05	FAAH
ENSG00000197587	1	46972668	46979898	2	1	54850040	2.3228	0.010094	DMBX1
ENSG00000162456	1	47011316	47017199	4	2	54850040	2.1993	0.013929	KNCN
ENSG00000079277	1	47023090	47082515	20	14	54850040	5.5138	1.7557e-08	MKNK1
ENSG00000142961	1	47073387	47082563	4	2	54850040	2.2795	0.011318	MOB3C
ENSG00000123472	1	47098409	47139539	7	4	54850040	2.7773	0.0027406	ATPAF1
ENSG00000159658	1	47124366	47184824	13	10	54850040	4.9003	4.7838e-07	EFCAB14
ENSG00000186118	1	47134527	47139266	1	1	54850040	1.5262	0.063482	TEX38
